pipeline,notebook,family,pair_key,ingredient_id,date,nome_ingrediente,categoria,unidade,qtd_pedida_no_dia_audit,comprou_no_dia_audit,preco_medio_disponivel,y_qtd_comprar,y_comprar,qtd_real_comprada,comprou_real,qtd_alvo_abt,comprar_alvo_abt,valor_real_comprado,classifier_model,regressor_model,classificador_indicou_compra,probabilidade_compra,qtd_regressor_bruta,qtd_modelo_indicada,diferenca_modelo_menos_real,diferenca_abs,valor_modelo_indicado,diferenca_valor_modelo_menos_real,diferenca_modelo_menos_alvo_abt
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0220,2026-03-02,TORRADINHA DE CIABATTA,Semi-prontos e Preparados,KG,0.0,0,28.695,6.5,1,0.0,0,6.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999890327453613,5.584146499633789,5.584146499633789,5.584146499633789,5.584146499633789,160.2370838069916,160.2370838069916,-0.9158535003662109
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0058,2026-02-21,UVA PASSA BRANCA,Frutas Secas e Congeladas,KG,0.0,0,43.56,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00017395583563484251,-0.10998664051294327,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0018,2026-05-10,GELO,Bebidas e Bases,KG,0.0,0,4.0633333333333335,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,2.971694993902929e-05,-3.055320978164673,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0071,2026-03-10,MASSA DE TAPIOCA,"Grãos, Farinhas e Massas",KG,0.0,0,18.656666666666663,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.005940877366811037,1.8364146947860718,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0065,2026-05-02,FARINHA DE GRÃO DE BICO,"Grãos, Farinhas e Massas",KG,0.0,0,18.176666666666662,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.0177539883879945e-05,0.2283649891614914,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0160,2026-02-01,FILÉ DE PEITO DE FRANGO,Proteínas,KG,0.0,0,32.14,28.0,1,0.0,0,28.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9920111298561096,26.168132781982422,26.168132781982422,26.168132781982422,26.168132781982422,841.043787612915,841.043787612915,-1.8318672180175781
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0090,2026-04-23,MANTEIGA DE GARRAFA,Laticínios,KG,0.0,0,70.07333333333334,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0005628337967209518,0.3899458348751068,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0061,2026-03-03,AVEIA EM FLOCOS,"Grãos, Farinhas e Massas",KG,0.0,0,14.523333333333332,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.03577128425240517,2.8702704906463623,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0097,2026-01-18,RICOTA,Laticínios,KG,0.0,0,33.28333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0017123357392847538,0.1250712275505066,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0005,2026-01-31,AÇÚCAR IMPALPÁVEL,Açúcares e Mel,KG,0.0,0,16.18,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.326364458189346e-05,0.9885959625244141,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0100,2026-01-05,BERINJELA,Legumes e Verduras,KG,0.0,0,7.92,1.0,1,0.0,0,1.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9969884753227234,1.291373372077942,1.291373372077942,1.291373372077942,1.291373372077942,10.2276771068573,10.2276771068573,0.2913733720779419
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0228,2026-04-05,MATCHÁ,Temperos e Especiarias,KG,0.0,0,281.695,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.004361584782600403,0.557512104511261,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0081,2026-02-20,DOCE DE LEITE,Laticínios,KG,0.0,0,33.306666666666665,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0005053749191574752,1.0379329919815063,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0215,2026-01-22,PÃO DE CAIXA,Semi-prontos e Preparados,KG,0.0,0,21.92,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0006300806999206543,8.99780559539795,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0074,2026-05-14,POLVILHO DOCE,"Grãos, Farinhas e Massas",KG,0.0,0,11.316666666666668,13.0,1,0.0,0,13.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999926090240479,18.924179077148438,18.924179077148438,18.924179077148438,18.924179077148438,214.1586265563965,214.1586265563965,5.9241790771484375
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0107,2026-04-07,CENOURA EM FIOS,Legumes e Verduras,KG,0.0,0,17.55,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,5.534744923352264e-05,3.385758638381958,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0085,2026-02-13,IOGURTE GREGO,Laticínios,L,0.53,1,35.473333333333336,14.5,1,0.53,1,14.5,1,18.800866666666668,XGBoost Classifier,XGBoost Regressor,1,0.9999959468841553,23.156169891357422,23.156169891357422,22.62616989135742,22.62616989135742,821.426533279419,802.6256666127523,8.656169891357422
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0110,2026-03-07,MIX DE COGUMELOS,Legumes e Verduras,KG,0.0,0,36.650000000000006,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.001456968835555017,0.8277863264083862,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0137,2026-03-29,GERGELIM PRETO,Nozes e Sementes,KG,0.0,0,53.81333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,2.1114988157933112e-06,0.027290409430861473,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0050,2026-01-26,CRANBERRY SECO,Frutas Secas e Congeladas,KG,0.0,0,70.16666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.9135713955620304e-06,0.0281386561691761,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0217,2026-04-23,SORVETE DE CHOCOLATE,Semi-prontos e Preparados,KG,0.0,0,39.02666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.009529193863272667,16.40134048461914,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0217,2026-01-17,SORVETE DE CHOCOLATE,Semi-prontos e Preparados,KG,0.0,0,39.02666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.002523750765249133,-1.7611865997314453,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0114,2026-01-21,REPOLHO ROXO,Legumes e Verduras,KG,0.0,0,7.435,0.5,1,0.0,0,0.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9995487332344055,0.7250662446022034,0.7250662446022034,0.7250662446022034,0.7250662446022034,5.390867528617382,5.390867528617382,0.22506624460220337
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0035,2026-04-18,KIWI,Frutas Frescas,KG,0.0,0,18.12333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,5.663592310156673e-05,1.3250188827514648,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0081,2026-05-07,DOCE DE LEITE,Laticínios,KG,0.0,0,33.306666666666665,43.0,1,0.0,0,43.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999936819076538,23.907583236694336,23.907583236694336,23.907583236694336,23.907583236694336,796.281905670166,796.281905670166,-19.092416763305664
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0042,2026-01-06,RASPAS DE LIMÃO SICILIANO,Frutas Frescas,KG,0.0,0,14.15,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0017462123651057482,1.7711460590362549,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0093,2026-02-17,PARMESÃO,Laticínios,KG,0.0,0,112.78000000000002,9.5,1,0.0,0,9.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9502540230751038,3.3083572387695312,3.3083572387695312,3.3083572387695312,3.3083572387695312,373.1165293884278,373.1165293884278,-6.191642761230469
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0221,2026-03-20,ALECRIM,Temperos e Especiarias,KG,0.0,0,28.040000000000003,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.005076714791357517,4.912049770355225,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0085,2026-04-22,IOGURTE GREGO,Laticínios,L,0.0,0,35.473333333333336,14.0,1,0.0,0,14.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999984502792358,17.132299423217773,17.132299423217773,17.132299423217773,17.132299423217773,607.7397682062785,607.7397682062785,3.1322994232177734
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0001,2026-01-08,AÇÚCAR CRISTAL,Açúcares e Mel,KG,0.0,0,6.72,1.5,1,0.0,0,1.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999959468841553,2.526423931121826,2.526423931121826,2.526423931121826,2.526423931121826,16.97756881713867,16.97756881713867,1.0264239311218262
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0039,2026-01-11,MAÇÃ VERMELHA,Frutas Frescas,KG,0.0,0,39.056666666666665,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.2792656421661377,-0.11829297244548798,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0217,2026-01-24,SORVETE DE CHOCOLATE,Semi-prontos e Preparados,KG,0.0,0,39.02666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.4489681234408636e-05,13.021510124206543,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0100,2026-01-03,BERINJELA,Legumes e Verduras,KG,0.0,0,7.92,1.0,1,0.0,0,1.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999899864196777,1.6846847534179688,1.6846847534179688,1.6846847534179688,1.6846847534179688,13.342703247070313,13.342703247070313,0.6846847534179688
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0205,2026-02-07,MIX DE VEGETAIS ESCALFADOS,Semi-prontos e Preparados,KG,0.0,0,28.57333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0004343200707808137,0.6602237820625305,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0205,2026-02-26,MIX DE VEGETAIS ESCALFADOS,Semi-prontos e Preparados,KG,0.0,0,28.57333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.5366411389550194e-05,-1.2336487770080566,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0044,2026-02-17,SUMO DE LIMÃO,Frutas Frescas,L,0.0,0,11.266666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.0793769838055596e-05,0.25407397747039795,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0010,2026-03-17,CAFÉ COADO,Bebidas e Bases,UND,0.0,0,4.125,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00027186181978322566,23.328323364257812,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0027,2026-04-29,CACAU EM PÓ,Chocolates e Cacau,KG,0.0,0,77.8,5.0,1,0.0,0,5.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999934434890747,6.258094787597656,6.258094787597656,6.258094787597656,6.258094787597656,486.87977447509763,486.87977447509763,1.2580947875976562
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0115,2026-01-05,REPOLHO ROXO EM FIOS,Legumes e Verduras,KG,0.0,0,17.865000000000002,1.5,1,0.0,0,1.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999674558639526,2.066197395324707,2.066197395324707,2.066197395324707,2.066197395324707,36.91261646747589,36.91261646747589,0.566197395324707
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0174,2026-02-15,BISCOITO MAISENA,Semi-prontos e Preparados,KG,0.0,0,22.6,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00022990378784015775,-0.8021405935287476,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0149,2026-02-07,SEMENTE DE MOSTARDA,Nozes e Sementes,KG,0.0,0,50.79,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,8.504225843353197e-05,0.25384098291397095,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0100,2026-04-28,BERINJELA,Legumes e Verduras,KG,0.0,0,7.92,1.0,1,0.0,0,1.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9995099306106567,0.723793089389801,0.723793089389801,0.723793089389801,0.723793089389801,5.732441267967224,5.732441267967224,-0.276206910610199
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0207,2026-02-11,NUGGETS DE FRANGO,Semi-prontos e Preparados,KG,0.0,0,43.60999999999999,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0024920047726482153,1.6268224716186523,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0142,2026-01-10,PASTA DE PISTACHE,Nozes e Sementes,KG,0.0,0,326.245,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,2.5462930352659896e-05,-0.16636407375335693,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0149,2026-02-12,SEMENTE DE MOSTARDA,Nozes e Sementes,KG,0.0,0,50.79,0.5,1,0.0,0,0.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9994351267814636,0.5541622638702393,0.5541622638702393,0.5541622638702393,0.5541622638702393,28.145901381969452,28.145901381969452,0.05416226387023926
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0105,2026-02-21,CEBOLINHA,Legumes e Verduras,KG,0.0,0,24.19,3.0,1,0.0,0,3.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999897480010986,2.018317937850952,2.018317937850952,2.018317937850952,2.018317937850952,48.82311091661453,48.82311091661453,-0.9816820621490479
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0108,2026-04-03,COENTRO,Legumes e Verduras,KG,0.44,1,21.54,0.0,0,0.44,1,0.0,0,9.477599999999999,XGBoost Classifier,XGBoost Regressor,0,1.8862048818846233e-05,-0.25612521171569824,0.0,-0.44,0.44,0.0,-9.477599999999999,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0161,2026-02-05,FRANGO DESFIADO,Proteínas,KG,0.0,0,36.585,12.5,1,0.0,0,12.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999737739562988,7.384486675262451,7.384486675262451,7.384486675262451,7.384486675262451,270.1614450144768,270.1614450144768,-5.115513324737549
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0067,2026-02-12,FARINHA PANKO,"Grãos, Farinhas e Massas",KG,0.0,0,22.65,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.009649241343140602,0.10523708909749985,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0089,2026-02-04,MANTEIGA,Laticínios,KG,0.0,0,78.42333333333333,43.0,1,0.0,0,43.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999853372573853,32.08805847167969,32.08805847167969,32.08805847167969,32.08805847167969,2516.4525055440267,2516.4525055440267,-10.911941528320312
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0105,2026-03-05,CEBOLINHA,Legumes e Verduras,KG,0.0,0,24.19,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,7.635210204171017e-05,0.4721016585826874,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0089,2026-04-16,MANTEIGA,Laticínios,KG,0.0,0,78.42333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.005615771748125553,14.894906997680664,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0214,2026-02-26,PÃO CIABATTA,Semi-prontos e Preparados,UND,0.0,0,4.1850000000000005,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0020379682537168264,27.006315231323242,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0115,2026-02-01,REPOLHO ROXO EM FIOS,Legumes e Verduras,KG,0.0,0,17.865000000000002,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0007326705963350832,0.22348883748054504,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0040,2026-05-17,MORANGO,Frutas Frescas,KG,0.0,0,22.63,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00018650830315891653,1.6853413581848145,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0189,2026-02-11,CRUMBLE,Semi-prontos e Preparados,KG,0.0,0,32.71333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.0179525816056412e-05,0.7382349371910095,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0112,2026-03-22,PEPINO JAPONÊS,Legumes e Verduras,KG,0.0,0,11.675,1.5,1,0.0,0,1.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9998243451118469,1.5293943881988525,1.5293943881988525,1.5293943881988525,1.5293943881988525,17.855679482221603,17.855679482221603,0.02939438819885254
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0061,2026-03-21,AVEIA EM FLOCOS,"Grãos, Farinhas e Massas",KG,0.0,0,14.523333333333332,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.08016921579837799,3.0176985263824463,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0125,2026-01-30,SAKÊ MIRIM,Molhos e Condimentos,L,1.5,1,49.07333333333333,0.0,0,1.5,1,0.0,0,73.61,XGBoost Classifier,XGBoost Regressor,0,0.0004650058108381927,0.22940126061439514,0.0,-1.5,1.5,0.0,-73.61,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0116,2026-01-28,RÚCULA,Legumes e Verduras,KG,0.0,0,22.58,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00036160057061351836,1.8272058963775635,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0203,2026-02-06,MIX DE CHIPS,Semi-prontos e Preparados,KG,0.0,0,39.35666666666666,9.5,1,0.0,0,9.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999810457229614,11.081757545471191,11.081757545471191,11.081757545471191,11.081757545471191,436.1410377979278,436.1410377979278,1.5817575454711914
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0064,2026-01-31,FARELO DE AVEIA,"Grãos, Farinhas e Massas",KG,0.0,0,13.51,2.0,1,0.0,0,2.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999812841415405,2.969907522201538,2.969907522201538,2.969907522201538,2.969907522201538,40.12345062494278,40.12345062494278,0.9699075222015381
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0169,2026-01-07,ARROZ PARBOILIZADO COZIDO,Semi-prontos e Preparados,KG,2.0,1,8.673333333333334,0.0,0,2.0,1,0.0,0,17.346666666666668,XGBoost Classifier,XGBoost Regressor,0,9.123315248871222e-05,6.879916667938232,0.0,-2.0,2.0,0.0,-17.346666666666668,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0174,2026-04-06,BISCOITO MAISENA,Semi-prontos e Preparados,KG,0.0,0,22.6,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00029136089142411947,0.8931904435157776,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0172,2026-01-12,BATATA ASSADA,Semi-prontos e Preparados,KG,0.0,0,14.553333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0002817790082190186,1.2030175924301147,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0225,2026-03-22,CUMARU,Temperos e Especiarias,KG,0.0,0,330.8833333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.179754639859311e-05,1.9567283391952515,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0079,2026-04-01,CREME DE LEITE FRESCO,Laticínios,L,0.0,0,38.95666666666667,45.0,1,0.0,0,45.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999891519546509,34.141685485839844,34.141685485839844,34.141685485839844,34.141685485839844,1330.0462609100343,1330.0462609100343,-10.858314514160156
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0122,2026-02-06,MOLHO DE TOMATE ASSADO,Molhos e Condimentos,KG,0.0,0,23.08,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.001506488537415862,7.225147247314453,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0175,2026-03-28,BISCOITO NEGRESCO,Semi-prontos e Preparados,KG,0.0,0,33.026666666666664,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0006620781496167183,8.507353782653809,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0060,2026-01-04,ARROZ PARBOILIZADO,"Grãos, Farinhas e Massas",KG,0.0,0,8.703333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0001329762308159843,0.07445196807384491,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0183,2026-02-14,CHIPS DE PARMESÃO,Semi-prontos e Preparados,KG,0.0,0,114.06333333333332,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,8.823177267913707e-06,0.6394836902618408,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0226,2026-04-29,FLOR DE SAL,Temperos e Especiarias,KG,0.0,0,112.94333333333331,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00034407785278744996,1.7022854089736938,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0228,2026-04-15,MATCHÁ,Temperos e Especiarias,KG,0.0,0,281.695,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.000547710747923702,-1.0811669826507568,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0049,2026-03-25,BANANA CONGELADA,Frutas Secas e Congeladas,KG,0.0,0,18.6,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,6.835380190750584e-05,3.8742716312408447,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0095,2026-02-13,QUEIJO DE COALHO,Laticínios,KG,0.0,0,63.39333333333334,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.015850692987442017,9.842368125915527,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0205,2026-04-15,MIX DE VEGETAIS ESCALFADOS,Semi-prontos e Preparados,KG,0.0,0,28.57333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.003088329453021288,0.7594103813171387,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0083,2026-02-02,GORGONZOLA,Laticínios,KG,0.0,0,97.41,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00027768235304392874,0.4116422235965729,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0157,2026-02-03,CHATEAUBRIAND DE MIGNON,Proteínas,KG,0.0,0,164.265,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9548943042755127,5.808873176574707,5.808873176574707,5.808873176574707,5.808873176574707,954.1945523500442,954.1945523500442,5.808873176574707
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0071,2026-04-04,MASSA DE TAPIOCA,"Grãos, Farinhas e Massas",KG,0.0,0,18.656666666666663,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.7941089026862755e-05,-0.6670989990234375,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Xgboost,01_knn,Distancia,xgboost,ING0030,2026-04-21,CHOCOLATE BRANCO,Chocolates e Cacau,KG,0.0,0,89.30666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.030214350670576096,1.063868522644043,0.0,0.0,0.0,0.0,0.0,0.0
