id,supplier_id,ingredient_id,qty,valor,data_pedido,status,data_prevista
PED000000007630,FOR0008,ING0163,684.0,516.97,2024-08-16,entregue,2024-08-17
PED000000007631,FOR0008,ING0164,2.0,109.74,2024-08-16,entregue,2024-08-24
PED000000007632,FOR0018,ING0189,1.0,31.64,2024-08-16,entregue,2024-08-19
PED000000007633,FOR0014,ING0190,9.0,98.3,2024-08-16,entregue,2024-08-19
PED000000007634,FOR0018,ING0192,0.5,8.46,2024-08-16,entregue,2024-08-19
PED000000007635,FOR0025,ING0204,1.0,23.87,2024-08-16,entregue,2024-08-19
PED000000007636,FOR0025,ING0205,0.5,13.62,2024-08-16,entregue,2024-08-19
PED000000007637,FOR0024,ING0221,15.5,402.57,2024-08-16,entregue,2024-08-20
PED000000007638,FOR0024,ING0222,0.5,11.23,2024-08-16,entregue,2024-08-20
PED000000007639,FOR0025,ING0227,0.6,13.31,2024-08-16,entregue,2024-08-20
PED000000007640,FOR0009,ING0230,16.5,451.35,2024-08-16,entregue,2024-08-20
PED000000007641,FOR0009,ING0231,0.5,12.83,2024-08-16,entregue,2024-08-20
PED000000007642,FOR0024,ING0234,0.5,62.75,2024-08-16,entregue,2024-08-20
PED000000007643,FOR0009,ING0239,0.5,27.99,2024-08-16,entregue,2024-08-20
PED000000007644,FOR0025,ING0010,390.0,1395.2,2024-08-19,entregue,2024-08-23
PED000000007645,FOR0025,ING0164,3.0,181.25,2024-08-19,entregue,2024-08-22
PED000000007646,FOR0001,ING0003,1.5,17.94,2024-08-20,entregue,2024-08-23
PED000000007647,FOR0011,ING0010,320.0,1323.43,2024-08-20,entregue,2024-08-23
PED000000007648,FOR0007,ING0034,2.5,19.35,2024-08-20,entregue,2024-08-21
PED000000007649,FOR0023,ING0115,2.0,34.65,2024-08-20,entregue,2024-08-21
PED000000007650,FOR0008,ING0164,3.29,158.23,2024-08-20,entregue,2024-08-23
PED000000007651,FOR0022,ING0003,1.0,10.97,2024-08-21,entregue,2024-08-24
PED000000007652,FOR0025,ING0010,329.0,1188.1,2024-08-21,entregue,2024-08-24
PED000000007653,FOR0019,ING0096,11.72,494.9,2024-08-21,entregue,2024-08-25
PED000000007654,FOR0008,ING0164,4.5,277.0,2024-08-21,entregue,2024-08-24
PED000000007655,FOR0025,ING0003,1.0,14.59,2024-08-22,entregue,2024-08-25
PED000000007656,FOR0025,ING0010,362.18,1341.15,2024-08-22,entregue,2024-08-26
PED000000007657,FOR0004,ING0096,13.67,519.26,2024-08-22,entregue,2024-08-27
PED000000007658,FOR0008,ING0163,1535.92,1255.15,2024-08-22,entregue,2024-08-23
PED000000007659,FOR0001,ING0002,3.01,43.96,2024-08-23,entregue,2024-08-26
PED000000007660,FOR0020,ING0024,8.0,31.41,2024-08-23,entregue,2024-08-27
PED000000007661,FOR0021,ING0027,1.5,110.6,2024-08-23,entregue,2024-08-27
PED000000007662,FOR0023,ING0033,2.0,23.88,2024-08-23,entregue,2024-08-25
PED000000007663,FOR0003,ING0036,0.42,5.85,2024-08-23,entregue,2024-08-24
PED000000007664,FOR0003,ING0040,11.66,235.02,2024-08-23,entregue,2024-08-26
PED000000007665,FOR0003,ING0046,0.54,3.53,2024-08-23,entregue,2024-08-25
PED000000007666,FOR0003,ING0047,0.54,8.61,2024-08-23,entregue,2024-08-24
PED000000007667,FOR0013,ING0055,0.5,21.27,2024-08-23,entregue,2024-08-25
PED000000007668,FOR0016,ING0060,11.5,95.79,2024-08-23,entregue,2024-08-28
PED000000007669,FOR0025,ING0068,0.5,28.37,2024-08-23,entregue,2024-08-27
PED000000007670,FOR0005,ING0071,9.5,147.51,2024-08-23,entregue,2024-08-28
PED000000007671,FOR0005,ING0072,0.6,11.68,2024-08-23,entregue,2024-08-27
PED000000007672,FOR0019,ING0076,0.5,22.88,2024-08-23,entregue,2024-08-25
PED000000007673,FOR0004,ING0083,0.5,50.56,2024-08-23,entregue,2024-08-28
PED000000007674,FOR0019,ING0085,0.5,15.71,2024-08-23,entregue,2024-08-26
PED000000007675,FOR0018,ING0088,86.8,609.16,2024-08-23,entregue,2024-08-26
PED000000007676,FOR0019,ING0097,0.5,17.71,2024-08-23,entregue,2024-08-25
PED000000007677,FOR0023,ING0101,0.5,3.63,2024-08-23,entregue,2024-08-25
PED000000007678,FOR0023,ING0110,0.89,37.02,2024-08-23,entregue,2024-08-24
PED000000007679,FOR0007,ING0111,4.0,140.53,2024-08-23,entregue,2024-08-24
PED000000007680,FOR0007,ING0112,0.57,6.12,2024-08-23,entregue,2024-08-24
PED000000007681,FOR0023,ING0115,1.5,27.44,2024-08-23,entregue,2024-08-24
PED000000007682,FOR0006,ING0132,7.31,830.54,2024-08-23,entregue,2024-08-28
PED000000007683,FOR0025,ING0142,3.9,1430.82,2024-08-23,entregue,2024-08-27
PED000000007684,FOR0016,ING0146,1.76,73.72,2024-08-23,entregue,2024-08-27
PED000000007685,FOR0025,ING0150,0.5,12.07,2024-08-23,entregue,2024-08-29
PED000000007686,FOR0008,ING0159,1830.46,1937.49,2024-08-23,entregue,2024-08-24
PED000000007687,FOR0018,ING0174,12.5,285.04,2024-08-23,entregue,2024-08-26
PED000000007688,FOR0018,ING0192,9.5,208.39,2024-08-23,entregue,2024-08-28
PED000000007689,FOR0014,ING0204,0.5,11.97,2024-08-23,entregue,2024-08-26
PED000000007690,FOR0018,ING0220,7.5,265.61,2024-08-23,entregue,2024-08-26
PED000000007691,FOR0024,ING0227,0.5,9.85,2024-08-23,entregue,2024-08-27
PED000000007692,FOR0010,ING0241,0.5,10.41,2024-08-23,entregue,2024-08-27
PED000000007693,FOR0014,ING0027,5.04,422.81,2024-08-26,entregue,2024-08-30
PED000000007694,FOR0005,ING0060,16.5,135.81,2024-08-26,entregue,2024-09-03
PED000000007695,FOR0004,ING0089,34.8,2666.48,2024-08-26,entregue,2024-08-28
PED000000007696,FOR0025,ING0132,6.19,852.75,2024-08-26,entregue,2024-08-30
PED000000007697,FOR0025,ING0060,18.5,190.94,2024-08-27,entregue,2024-09-04
PED000000007698,FOR0004,ING0089,39.77,2397.59,2024-08-27,entregue,2024-09-01
PED000000007699,FOR0025,ING0132,7.0,869.7,2024-08-27,entregue,2024-08-31
PED000000007700,FOR0001,ING0002,5.41,85.43,2024-08-28,entregue,2024-08-31
PED000000007701,FOR0004,ING0076,32.5,1331.71,2024-08-28,entregue,2024-08-30
PED000000007702,FOR0019,ING0088,88.5,727.58,2024-08-28,entregue,2024-08-30
PED000000007703,FOR0018,ING0175,20.5,608.98,2024-08-28,entregue,2024-09-02
PED000000007704,FOR0001,ING0002,5.0,66.56,2024-08-29,entregue,2024-09-01
PED000000007705,FOR0023,ING0043,35.36,519.62,2024-08-29,entregue,2024-08-30
PED000000007706,FOR0005,ING0066,54.53,385.33,2024-08-29,entregue,2024-09-02
PED000000007707,FOR0019,ING0075,1.5,47.22,2024-08-29,entregue,2024-08-31
PED000000007708,FOR0018,ING0076,33.04,1915.89,2024-08-29,entregue,2024-08-31
PED000000007709,FOR0019,ING0088,353.2,2717.79,2024-08-29,entregue,2024-09-01
PED000000007710,FOR0023,ING0098,1.5,12.0,2024-08-29,entregue,2024-08-30
PED000000007711,FOR0018,ING0175,21.0,804.17,2024-08-29,entregue,2024-09-01
PED000000007712,FOR0018,ING0189,1.65,54.12,2024-08-29,entregue,2024-09-01
PED000000007713,FOR0018,ING0190,11.5,146.0,2024-08-29,entregue,2024-09-01
PED000000007714,FOR0025,ING0001,0.61,4.09,2024-08-30,entregue,2024-09-02
PED000000007715,FOR0001,ING0002,4.5,63.63,2024-08-30,entregue,2024-09-02
PED000000007716,FOR0001,ING0005,0.5,8.34,2024-08-30,entregue,2024-09-02
PED000000007717,FOR0015,ING0007,0.5,18.53,2024-08-30,entregue,2024-09-03
PED000000007718,FOR0011,ING0015,90.04,505.02,2024-08-30,entregue,2024-09-02
PED000000007719,FOR0020,ING0016,0.5,55.76,2024-08-30,entregue,2024-09-03
PED000000007720,FOR0011,ING0019,283.0,483.19,2024-08-30,entregue,2024-09-02
PED000000007721,FOR0020,ING0024,6.5,25.88,2024-08-30,entregue,2024-09-02
PED000000007722,FOR0021,ING0028,7.0,619.2,2024-08-30,entregue,2024-09-03
PED000000007723,FOR0021,ING0030,2.0,163.27,2024-08-30,entregue,2024-09-03
PED000000007724,FOR0023,ING0034,2.0,17.87,2024-08-30,entregue,2024-08-31
PED000000007725,FOR0003,ING0036,0.45,6.22,2024-08-30,entregue,2024-08-31
PED000000007726,FOR0003,ING0037,1.79,11.98,2024-08-30,entregue,2024-09-01
PED000000007727,FOR0003,ING0038,2.5,42.72,2024-08-30,entregue,2024-08-31
PED000000007728,FOR0007,ING0039,0.5,16.56,2024-08-30,entregue,2024-08-31
PED000000007729,FOR0003,ING0042,0.5,5.65,2024-08-30,entregue,2024-09-02
PED000000007730,FOR0003,ING0043,14.0,208.75,2024-08-30,entregue,2024-08-31
PED000000007731,FOR0003,ING0046,0.5,3.32,2024-08-30,entregue,2024-09-02
PED000000007732,FOR0003,ING0047,0.46,8.62,2024-08-30,entregue,2024-08-31
PED000000007733,FOR0013,ING0051,0.5,33.4,2024-08-30,entregue,2024-09-01
PED000000007734,FOR0013,ING0052,12.78,166.35,2024-08-30,entregue,2024-09-01
PED000000007735,FOR0013,ING0053,0.49,45.78,2024-08-30,entregue,2024-09-01
PED000000007736,FOR0003,ING0057,75.85,1072.2,2024-08-30,entregue,2024-09-01
PED000000007737,FOR0005,ING0060,10.0,89.3,2024-08-30,entregue,2024-09-03
PED000000007738,FOR0016,ING0066,71.68,588.92,2024-08-30,entregue,2024-09-03
PED000000007739,FOR0005,ING0069,8.0,273.76,2024-08-30,entregue,2024-09-03
PED000000007740,FOR0025,ING0071,12.62,244.31,2024-08-30,entregue,2024-09-03
PED000000007741,FOR0019,ING0075,1.79,51.43,2024-08-30,entregue,2024-09-01
PED000000007742,FOR0019,ING0076,10.5,572.67,2024-08-30,entregue,2024-09-01
PED000000007743,FOR0018,ING0083,1.0,121.63,2024-08-30,entregue,2024-09-01
PED000000007744,FOR0004,ING0085,0.5,18.73,2024-08-30,entregue,2024-09-01
PED000000007745,FOR0004,ING0087,0.49,20.33,2024-08-30,entregue,2024-09-01
PED000000007746,FOR0019,ING0088,156.3,1148.01,2024-08-30,entregue,2024-09-01
PED000000007747,FOR0023,ING0098,0.5,4.05,2024-08-30,entregue,2024-08-31
PED000000007748,FOR0023,ING0100,0.5,3.46,2024-08-30,entregue,2024-09-02
PED000000007749,FOR0023,ING0102,1.0,5.49,2024-08-30,entregue,2024-08-31
PED000000007750,FOR0007,ING0103,0.5,4.06,2024-08-30,entregue,2024-08-31
PED000000007751,FOR0007,ING0111,3.0,128.59,2024-08-30,entregue,2024-09-02
PED000000007752,FOR0023,ING0115,0.91,17.21,2024-08-30,entregue,2024-08-31
PED000000007753,FOR0023,ING0116,1.0,20.06,2024-08-30,entregue,2024-08-31
PED000000007754,FOR0009,ING0126,5.0,154.36,2024-08-30,entregue,2024-09-03
PED000000007755,FOR0009,ING0128,0.5,15.24,2024-08-30,entregue,2024-09-03
PED000000007756,FOR0006,ING0138,0.5,27.01,2024-08-30,entregue,2024-09-03
PED000000007757,FOR0025,ING0142,3.0,912.56,2024-08-30,entregue,2024-09-04
PED000000007758,FOR0025,ING0151,1.0,71.83,2024-08-30,entregue,2024-09-02
PED000000007759,FOR0008,ING0152,1.0,53.73,2024-08-30,entregue,2024-09-02
PED000000007760,FOR0007,ING0163,452.0,454.74,2024-08-30,entregue,2024-08-31
PED000000007761,FOR0025,ING0165,1.5,282.1,2024-08-30,entregue,2024-09-02
PED000000007762,FOR0025,ING0174,10.0,251.02,2024-08-30,entregue,2024-09-02
PED000000007763,FOR0014,ING0175,12.8,373.78,2024-08-30,entregue,2024-09-02
PED000000007764,FOR0014,ING0189,1.5,50.05,2024-08-30,entregue,2024-09-02
PED000000007765,FOR0018,ING0190,12.5,184.37,2024-08-30,entregue,2024-09-02
PED000000007766,FOR0014,ING0192,18.96,370.26,2024-08-30,entregue,2024-09-02
PED000000007767,FOR0014,ING0205,0.5,13.83,2024-08-30,entregue,2024-09-02
PED000000007768,FOR0025,ING0225,0.5,181.53,2024-08-30,entregue,2024-09-14
PED000000007769,FOR0024,ING0227,0.61,11.76,2024-08-30,entregue,2024-09-03
PED000000007770,FOR0009,ING0230,23.0,583.85,2024-08-30,entregue,2024-09-03
PED000000007771,FOR0009,ING0234,0.5,56.57,2024-08-30,entregue,2024-09-03
PED000000007772,FOR0009,ING0237,0.5,32.66,2024-08-30,entregue,2024-09-03
PED000000007773,FOR0025,ING0242,40.0,553.33,2024-08-30,entregue,2024-09-03
PED000000007774,FOR0014,ING0028,9.0,859.85,2024-09-02,entregue,2024-09-06
PED000000007775,FOR0007,ING0043,21.0,278.6,2024-09-02,entregue,2024-09-03
PED000000007776,FOR0005,ING0060,12.0,104.67,2024-09-02,entregue,2024-09-06
PED000000007777,FOR0005,ING0069,12.5,346.21,2024-09-02,entregue,2024-09-07
PED000000007778,FOR0025,ING0071,11.97,235.82,2024-09-02,entregue,2024-09-06
PED000000007779,FOR0012,ING0128,4.32,169.95,2024-09-02,entregue,2024-09-06
PED000000007780,FOR0016,ING0139,7.0,471.17,2024-09-02,entregue,2024-09-08
PED000000007781,FOR0025,ING0142,4.5,1468.16,2024-09-02,entregue,2024-09-06
PED000000007782,FOR0025,ING0160,2.5,74.01,2024-09-02,entregue,2024-09-05
PED000000007783,FOR0025,ING0192,13.5,282.3,2024-09-02,entregue,2024-09-06
PED000000007784,FOR0025,ING0230,35.0,914.09,2024-09-02,entregue,2024-09-06
PED000000007785,FOR0025,ING0234,0.5,58.63,2024-09-02,entregue,2024-09-06
PED000000007786,FOR0011,ING0024,5.5,15.51,2024-09-03,entregue,2024-09-06
PED000000007787,FOR0012,ING0128,15.68,502.15,2024-09-03,entregue,2024-09-07
PED000000007788,FOR0025,ING0139,7.0,480.56,2024-09-03,entregue,2024-09-07
PED000000007789,FOR0025,ING0142,4.5,1467.63,2024-09-03,entregue,2024-09-07
PED000000007790,FOR0025,ING0160,2.5,92.0,2024-09-03,entregue,2024-09-06
PED000000007791,FOR0008,ING0163,441.73,347.23,2024-09-03,entregue,2024-09-04
PED000000007792,FOR0018,ING0192,59.57,983.84,2024-09-03,entregue,2024-09-06
PED000000007793,FOR0001,ING0003,3.07,33.93,2024-09-04,entregue,2024-09-08
PED000000007794,FOR0020,ING0024,10.0,34.11,2024-09-04,entregue,2024-09-09
PED000000007795,FOR0012,ING0128,17.64,668.65,2024-09-04,entregue,2024-09-08
PED000000007796,FOR0008,ING0160,3.5,126.02,2024-09-04,entregue,2024-09-07
PED000000007797,FOR0001,ING0003,3.07,33.61,2024-09-05,entregue,2024-09-08
PED000000007798,FOR0011,ING0024,11.0,39.39,2024-09-05,entregue,2024-09-08
PED000000007799,FOR0003,ING0043,30.0,324.05,2024-09-05,entregue,2024-09-06
PED000000007800,FOR0013,ING0057,235.0,2281.34,2024-09-05,entregue,2024-09-08
PED000000007801,FOR0025,ING0128,23.52,1038.25,2024-09-05,entregue,2024-09-09
PED000000007802,FOR0001,ING0002,0.61,7.53,2024-09-06,entregue,2024-09-09
PED000000007803,FOR0025,ING0003,3.07,41.4,2024-09-06,entregue,2024-09-09
PED000000007804,FOR0015,ING0008,11.0,1064.15,2024-09-06,entregue,2024-09-10
PED000000007805,FOR0011,ING0011,0.5,54.82,2024-09-06,entregue,2024-09-12
PED000000007806,FOR0025,ING0015,251.02,1317.27,2024-09-06,entregue,2024-09-11
PED000000007807,FOR0011,ING0019,300.0,429.67,2024-09-06,entregue,2024-09-17
PED000000007808,FOR0011,ING0024,8.91,33.71,2024-09-06,entregue,2024-09-09
PED000000007809,FOR0021,ING0028,9.86,735.17,2024-09-06,entregue,2024-09-11
PED000000007810,FOR0002,ING0030,4.3,407.04,2024-09-06,entregue,2024-09-10
PED000000007811,FOR0003,ING0036,1.5,19.65,2024-09-06,entregue,2024-09-07
PED000000007812,FOR0003,ING0037,1.5,12.75,2024-09-06,entregue,2024-09-07
PED000000007813,FOR0007,ING0038,2.5,45.67,2024-09-06,entregue,2024-09-07
PED000000007814,FOR0007,ING0039,0.5,22.44,2024-09-06,entregue,2024-09-07
PED000000007815,FOR0003,ING0046,0.5,3.42,2024-09-06,entregue,2024-09-07
PED000000007816,FOR0023,ING0047,0.5,10.77,2024-09-06,entregue,2024-09-07
PED000000007817,FOR0003,ING0048,5.5,143.13,2024-09-06,entregue,2024-09-08
PED000000007818,FOR0013,ING0050,0.5,28.7,2024-09-06,entregue,2024-09-08
PED000000007819,FOR0013,ING0052,15.5,232.29,2024-09-06,entregue,2024-09-08
PED000000007820,FOR0003,ING0054,0.46,16.13,2024-09-06,entregue,2024-09-08
PED000000007821,FOR0013,ING0055,0.5,20.24,2024-09-06,entregue,2024-09-08
PED000000007822,FOR0018,ING0057,258.76,3342.24,2024-09-06,entregue,2024-09-08
PED000000007823,FOR0005,ING0062,11.26,188.25,2024-09-06,entregue,2024-09-10
PED000000007824,FOR0025,ING0068,0.5,27.87,2024-09-06,entregue,2024-09-10
PED000000007825,FOR0005,ING0069,14.5,511.82,2024-09-06,entregue,2024-09-10
PED000000007826,FOR0005,ING0071,0.5,9.21,2024-09-06,entregue,2024-09-10
PED000000007827,FOR0019,ING0075,1.0,35.07,2024-09-06,entregue,2024-09-08
PED000000007828,FOR0019,ING0083,1.95,213.11,2024-09-06,entregue,2024-09-08
PED000000007829,FOR0004,ING0085,0.5,20.11,2024-09-06,entregue,2024-09-09
PED000000007830,FOR0004,ING0087,1.0,49.2,2024-09-06,entregue,2024-09-08
PED000000007831,FOR0018,ING0097,0.5,19.43,2024-09-06,entregue,2024-09-08
PED000000007832,FOR0023,ING0098,0.54,4.16,2024-09-06,entregue,2024-09-07
PED000000007833,FOR0023,ING0102,2.0,12.03,2024-09-06,entregue,2024-09-07
PED000000007834,FOR0023,ING0103,0.58,3.78,2024-09-06,entregue,2024-09-07
PED000000007835,FOR0007,ING0111,6.91,260.93,2024-09-06,entregue,2024-09-07
PED000000007836,FOR0023,ING0113,0.5,2.78,2024-09-06,entregue,2024-09-10
PED000000007837,FOR0007,ING0114,0.5,3.49,2024-09-06,entregue,2024-09-07
PED000000007838,FOR0023,ING0115,1.5,23.97,2024-09-06,entregue,2024-09-07
PED000000007839,FOR0007,ING0116,1.76,40.98,2024-09-06,entregue,2024-09-07
PED000000007840,FOR0012,ING0124,0.5,33.64,2024-09-06,entregue,2024-09-10
PED000000007841,FOR0012,ING0125,1.5,74.3,2024-09-06,entregue,2024-09-10
PED000000007842,FOR0025,ING0126,9.88,390.9,2024-09-06,entregue,2024-09-10
PED000000007843,FOR0009,ING0128,9.8,282.44,2024-09-06,entregue,2024-09-10
PED000000007844,FOR0006,ING0137,0.5,26.5,2024-09-06,entregue,2024-09-10
PED000000007845,FOR0006,ING0139,12.0,716.75,2024-09-06,entregue,2024-09-10
PED000000007846,FOR0025,ING0142,1.0,367.74,2024-09-06,entregue,2024-09-10
PED000000007847,FOR0006,ING0149,0.5,20.64,2024-09-06,entregue,2024-09-10
PED000000007848,FOR0008,ING0150,0.5,10.23,2024-09-06,entregue,2024-09-12
PED000000007849,FOR0008,ING0151,0.45,32.16,2024-09-06,entregue,2024-09-09
PED000000007850,FOR0008,ING0152,1.58,70.33,2024-09-06,entregue,2024-09-09
PED000000007851,FOR0007,ING0163,82.55,64.49,2024-09-06,entregue,2024-09-07
PED000000007852,FOR0008,ING0165,2.0,401.0,2024-09-06,entregue,2024-09-13
PED000000007853,FOR0018,ING0174,37.87,878.35,2024-09-06,entregue,2024-09-09
PED000000007854,FOR0018,ING0175,4.56,158.22,2024-09-06,entregue,2024-09-09
PED000000007855,FOR0018,ING0204,0.5,13.08,2024-09-06,entregue,2024-09-09
PED000000007856,FOR0018,ING0211,171.0,1780.5,2024-09-06,entregue,2024-09-09
PED000000007857,FOR0018,ING0214,65.0,269.55,2024-09-06,entregue,2024-09-10
PED000000007858,FOR0009,ING0225,0.54,158.42,2024-09-06,entregue,2024-09-10
PED000000007859,FOR0024,ING0227,0.54,13.34,2024-09-06,entregue,2024-09-10
PED000000007860,FOR0024,ING0236,44.0,2952.21,2024-09-06,entregue,2024-09-10
PED000000007861,FOR0009,ING0239,0.5,26.21,2024-09-06,entregue,2024-09-12
PED000000007862,FOR0015,ING0008,18.0,1310.48,2024-09-09,entregue,2024-09-12
PED000000007863,FOR0002,ING0030,8.0,627.57,2024-09-09,entregue,2024-09-13
PED000000007864,FOR0025,ING0124,1.5,151.52,2024-09-09,entregue,2024-09-13
PED000000007865,FOR0012,ING0126,15.54,464.53,2024-09-09,entregue,2024-09-16
PED000000007866,FOR0008,ING0163,1129.25,965.49,2024-09-09,entregue,2024-09-10
PED000000007867,FOR0008,ING0165,4.0,846.69,2024-09-09,entregue,2024-09-13
PED000000007868,FOR0025,ING0165,4.5,1078.92,2024-09-10,entregue,2024-09-13
PED000000007869,FOR0025,ING0175,32.0,1154.92,2024-09-10,entregue,2024-09-13
PED000000007870,FOR0001,ING0007,1.5,65.57,2024-09-11,entregue,2024-09-14
PED000000007871,FOR0020,ING0019,747.0,1536.26,2024-09-11,entregue,2024-09-14
PED000000007872,FOR0014,ING0027,6.72,537.9,2024-09-11,entregue,2024-09-15
PED000000007873,FOR0007,ING0034,5.21,48.53,2024-09-11,entregue,2024-09-13
PED000000007874,FOR0023,ING0098,1.83,14.97,2024-09-11,entregue,2024-09-12
PED000000007875,FOR0009,ING0124,1.5,125.67,2024-09-11,entregue,2024-09-15
PED000000007876,FOR0025,ING0165,4.0,995.69,2024-09-11,entregue,2024-09-16
PED000000007877,FOR0018,ING0175,29.0,976.56,2024-09-11,entregue,2024-09-14
PED000000007878,FOR0011,ING0019,829.0,1222.85,2024-09-12,entregue,2024-09-15
PED000000007879,FOR0014,ING0027,5.04,379.47,2024-09-12,entregue,2024-09-16
PED000000007880,FOR0007,ING0034,4.64,39.0,2024-09-12,entregue,2024-09-13
PED000000007881,FOR0018,ING0057,404.0,5608.43,2024-09-12,entregue,2024-09-14
PED000000007882,FOR0023,ING0098,1.5,10.69,2024-09-12,entregue,2024-09-13
PED000000007883,FOR0023,ING0116,2.5,55.02,2024-09-12,entregue,2024-09-15
PED000000007884,FOR0012,ING0124,1.5,123.98,2024-09-12,entregue,2024-09-16
PED000000007885,FOR0025,ING0165,4.88,908.98,2024-09-12,entregue,2024-09-15
PED000000007886,FOR0018,ING0175,41.32,1361.2,2024-09-12,entregue,2024-09-15
PED000000007887,FOR0014,ING0204,1.5,31.01,2024-09-12,entregue,2024-09-18
PED000000007888,FOR0025,ING0002,10.5,171.35,2024-09-13,entregue,2024-09-16
PED000000007889,FOR0022,ING0006,84.93,605.07,2024-09-13,entregue,2024-09-16
PED000000007890,FOR0022,ING0007,1.5,74.43,2024-09-13,entregue,2024-09-16
PED000000007891,FOR0020,ING0018,0.5,1.82,2024-09-13,entregue,2024-09-16
PED000000007892,FOR0011,ING0019,805.0,1499.48,2024-09-13,entregue,2024-09-16
PED000000007893,FOR0002,ING0027,1.68,128.67,2024-09-13,entregue,2024-09-17
PED000000007894,FOR0003,ING0033,1.5,19.42,2024-09-13,entregue,2024-09-14
PED000000007895,FOR0003,ING0036,0.5,7.56,2024-09-13,entregue,2024-09-16
PED000000007896,FOR0023,ING0037,2.5,20.69,2024-09-13,entregue,2024-09-14
PED000000007897,FOR0003,ING0038,2.5,44.69,2024-09-13,entregue,2024-09-14
PED000000007898,FOR0023,ING0039,0.5,23.19,2024-09-13,entregue,2024-09-14
PED000000007899,FOR0007,ING0041,0.5,17.14,2024-09-13,entregue,2024-09-14
PED000000007900,FOR0007,ING0043,55.5,861.81,2024-09-13,entregue,2024-09-14
PED000000007901,FOR0003,ING0046,0.5,2.89,2024-09-13,entregue,2024-09-14
PED000000007902,FOR0007,ING0047,0.5,9.75,2024-09-13,entregue,2024-09-14
PED000000007903,FOR0013,ING0048,4.5,100.45,2024-09-13,entregue,2024-09-15
PED000000007904,FOR0013,ING0052,22.0,282.94,2024-09-13,entregue,2024-09-15
PED000000007905,FOR0003,ING0057,397.0,4447.73,2024-09-13,entregue,2024-09-15
PED000000007906,FOR0016,ING0059,1.77,18.65,2024-09-13,entregue,2024-09-17
PED000000007907,FOR0016,ING0061,5.0,87.19,2024-09-13,entregue,2024-09-17
PED000000007908,FOR0016,ING0064,0.6,7.68,2024-09-13,entregue,2024-09-17
PED000000007909,FOR0025,ING0066,48.39,485.98,2024-09-13,entregue,2024-09-23
PED000000007910,FOR0005,ING0069,0.5,15.43,2024-09-13,entregue,2024-09-17
PED000000007911,FOR0016,ING0071,28.79,479.14,2024-09-13,entregue,2024-09-17
PED000000007912,FOR0005,ING0072,0.48,10.57,2024-09-13,entregue,2024-09-17
PED000000007913,FOR0004,ING0083,3.0,252.92,2024-09-13,entregue,2024-09-15
PED000000007914,FOR0004,ING0087,1.5,67.53,2024-09-13,entregue,2024-09-15
PED000000007915,FOR0019,ING0092,12.56,652.16,2024-09-13,entregue,2024-09-15
PED000000007916,FOR0004,ING0097,0.5,16.71,2024-09-13,entregue,2024-09-15
PED000000007917,FOR0023,ING0098,0.5,4.09,2024-09-13,entregue,2024-09-14
PED000000007918,FOR0023,ING0099,1.17,8.34,2024-09-13,entregue,2024-09-14
PED000000007919,FOR0023,ING0103,0.5,3.04,2024-09-13,entregue,2024-09-14
PED000000007920,FOR0023,ING0105,2.5,61.31,2024-09-13,entregue,2024-09-14
PED000000007921,FOR0007,ING0109,0.61,13.32,2024-09-13,entregue,2024-09-14
