id,date_time,ingredient_id,quantity
EST000199672,2025-03-29 20:00:00,ING0080,0.1
EST000199673,2025-03-29 20:00:00,ING0081,72.0
EST000199674,2025-03-29 20:00:00,ING0082,110.73
EST000199675,2025-03-29 20:00:00,ING0083,0.06
EST000199676,2025-03-29 20:00:00,ING0084,116.1
EST000199677,2025-03-29 20:00:00,ING0085,0.0
EST000199678,2025-03-29 20:00:00,ING0086,684.0
EST000199679,2025-03-29 20:00:00,ING0087,9.0
EST000199680,2025-03-29 20:00:00,ING0088,172.1
EST000199681,2025-03-29 20:00:00,ING0089,72.0
EST000199682,2025-03-29 20:00:00,ING0090,8.44
EST000199683,2025-03-29 20:00:00,ING0091,15.52
EST000199684,2025-03-29 20:00:00,ING0092,53.84
EST000199685,2025-03-29 20:00:00,ING0093,13.72
EST000199686,2025-03-29 20:00:00,ING0094,9.45
EST000199687,2025-03-29 20:00:00,ING0095,40.12
EST000199688,2025-03-29 20:00:00,ING0096,0.07
EST000199689,2025-03-29 20:00:00,ING0097,0.75
EST000199690,2025-03-29 20:00:00,ING0098,0.25
EST000199691,2025-03-29 20:00:00,ING0099,0.0
EST000199692,2025-03-29 20:00:00,ING0100,0.25
EST000199693,2025-03-29 20:00:00,ING0101,0.25
EST000199694,2025-03-29 20:00:00,ING0102,3.71
EST000199695,2025-03-29 20:00:00,ING0103,0.25
EST000199696,2025-03-29 20:00:00,ING0104,7.76
EST000199697,2025-03-29 20:00:00,ING0105,0.04
EST000199698,2025-03-29 20:00:00,ING0106,7.76
EST000199699,2025-03-29 20:00:00,ING0107,6.08
EST000199700,2025-03-29 20:00:00,ING0108,0.75
EST000199701,2025-03-29 20:00:00,ING0109,0.25
EST000199702,2025-03-29 20:00:00,ING0110,16.2
EST000199703,2025-03-29 20:00:00,ING0111,20.25
EST000199704,2025-03-29 20:00:00,ING0112,0.25
EST000199705,2025-03-29 20:00:00,ING0113,0.25
EST000199706,2025-03-29 20:00:00,ING0114,0.25
EST000199707,2025-03-29 20:00:00,ING0115,6.08
EST000199708,2025-03-29 20:00:00,ING0116,4.05
EST000199709,2025-03-29 20:00:00,ING0117,0.25
EST000199710,2025-03-29 20:00:00,ING0118,0.25
EST000199711,2025-03-29 20:00:00,ING0119,9.18
EST000199712,2025-03-29 20:00:00,ING0120,0.41
EST000199713,2025-03-29 20:00:00,ING0121,8.1
EST000199714,2025-03-29 20:00:00,ING0122,225.36
EST000199715,2025-03-29 20:00:00,ING0123,17.89
EST000199716,2025-03-29 20:00:00,ING0124,4.05
EST000199717,2025-03-29 20:00:00,ING0125,0.25
EST000199718,2025-03-29 20:00:00,ING0126,42.19
EST000199719,2025-03-29 20:00:00,ING0127,0.25
EST000199720,2025-03-29 20:00:00,ING0128,21.38
EST000199721,2025-03-29 20:00:00,ING0129,7.76
EST000199722,2025-03-29 20:00:00,ING0130,0.75
EST000199723,2025-03-29 20:00:00,ING0131,6.08
EST000199724,2025-03-29 20:00:00,ING0132,11.34
EST000199725,2025-03-29 20:00:00,ING0133,0.75
EST000199726,2025-03-29 20:00:00,ING0134,0.25
EST000199727,2025-03-29 20:00:00,ING0135,0.25
EST000199728,2025-03-29 20:00:00,ING0136,0.25
EST000199729,2025-03-29 20:00:00,ING0137,0.75
EST000199730,2025-03-29 20:00:00,ING0138,0.25
EST000199731,2025-03-29 20:00:00,ING0139,0.16
EST000199732,2025-03-29 20:00:00,ING0140,3.15
EST000199733,2025-03-29 20:00:00,ING0141,6.9
EST000199734,2025-03-29 20:00:00,ING0142,39.38
EST000199735,2025-03-29 20:00:00,ING0143,19.69
EST000199736,2025-03-29 20:00:00,ING0144,17.99
EST000199737,2025-03-29 20:00:00,ING0145,0.25
EST000199738,2025-03-29 20:00:00,ING0146,0.25
EST000199739,2025-03-29 20:00:00,ING0147,0.0
EST000199740,2025-03-29 20:00:00,ING0148,0.0
EST000199741,2025-03-29 20:00:00,ING0149,0.25
EST000199742,2025-03-29 20:00:00,ING0150,0.75
EST000199743,2025-03-29 20:00:00,ING0151,0.25
EST000199744,2025-03-29 20:00:00,ING0152,6.98
EST000199745,2025-03-29 20:00:00,ING0153,0.75
EST000199746,2025-03-29 20:00:00,ING0154,52.65
EST000199747,2025-03-29 20:00:00,ING0155,14.06
EST000199748,2025-03-29 20:00:00,ING0156,0.25
EST000199749,2025-03-29 20:00:00,ING0157,42.19
EST000199750,2025-03-29 20:00:00,ING0158,382.0
EST000199751,2025-03-29 20:00:00,ING0159,0.0
EST000199752,2025-03-29 20:00:00,ING0160,12.15
EST000199753,2025-03-29 20:00:00,ING0161,13.5
EST000199754,2025-03-29 20:00:00,ING0162,562.0
EST000199755,2025-03-29 20:00:00,ING0163,3696.0
EST000199756,2025-03-29 20:00:00,ING0164,13.5
EST000199757,2025-03-29 20:00:00,ING0165,10.12
EST000199758,2025-03-29 20:00:00,ING0166,3.82
EST000199759,2025-03-29 20:00:00,ING0167,213.75
EST000199760,2025-03-29 20:00:00,ING0168,0.0
EST000199761,2025-03-29 20:00:00,ING0169,51.0
EST000199762,2025-03-29 20:00:00,ING0170,37.12
EST000199763,2025-03-29 20:00:00,ING0171,101.25
EST000199764,2025-03-29 20:00:00,ING0172,13.95
EST000199765,2025-03-29 20:00:00,ING0173,35.1
EST000199766,2025-03-29 20:00:00,ING0174,0.36
EST000199767,2025-03-29 20:00:00,ING0175,67.5
EST000199768,2025-03-29 20:00:00,ING0176,480.0
EST000199769,2025-03-29 20:00:00,ING0177,1012.0
EST000199770,2025-03-29 20:00:00,ING0178,2250.0
EST000199771,2025-03-29 20:00:00,ING0179,158.0
EST000199772,2025-03-29 20:00:00,ING0180,169.0
EST000199773,2025-03-29 20:00:00,ING0181,0.07
EST000199774,2025-03-29 20:00:00,ING0182,0.37
EST000199775,2025-03-29 20:00:00,ING0183,13.2
EST000199776,2025-03-29 20:00:00,ING0184,11.59
EST000199777,2025-03-29 20:00:00,ING0185,0.0
EST000199778,2025-03-29 20:00:00,ING0186,24.98
EST000199779,2025-03-29 20:00:00,ING0187,8.44
EST000199780,2025-03-29 20:00:00,ING0188,202.0
EST000199781,2025-03-29 20:00:00,ING0189,0.04
EST000199782,2025-03-29 20:00:00,ING0190,33.75
EST000199783,2025-03-29 20:00:00,ING0191,106.88
EST000199784,2025-03-29 20:00:00,ING0192,106.88
EST000199785,2025-03-29 20:00:00,ING0193,9.52
EST000199786,2025-03-29 20:00:00,ING0194,2.03
EST000199787,2025-03-29 20:00:00,ING0195,6.0
EST000199788,2025-03-29 20:00:00,ING0196,85.74
EST000199789,2025-03-29 20:00:00,ING0197,1.68
EST000199790,2025-03-29 20:00:00,ING0198,0.12
EST000199791,2025-03-29 20:00:00,ING0199,0.25
EST000199792,2025-03-29 20:00:00,ING0200,19.38
EST000199793,2025-03-29 20:00:00,ING0201,0.25
EST000199794,2025-03-29 20:00:00,ING0202,101.25
EST000199795,2025-03-29 20:00:00,ING0203,0.18
EST000199796,2025-03-29 20:00:00,ING0204,3.38
EST000199797,2025-03-29 20:00:00,ING0205,0.03
EST000199798,2025-03-29 20:00:00,ING0206,283.5
EST000199799,2025-03-29 20:00:00,ING0207,11.25
EST000199800,2025-03-29 20:00:00,ING0208,450.0
EST000199801,2025-03-29 20:00:00,ING0209,1200.0
EST000199802,2025-03-29 20:00:00,ING0210,169.0
EST000199803,2025-03-29 20:00:00,ING0211,225.0
EST000199804,2025-03-29 20:00:00,ING0212,1.0
EST000199805,2025-03-29 20:00:00,ING0213,14.81
EST000199806,2025-03-29 20:00:00,ING0214,416.0
EST000199807,2025-03-29 20:00:00,ING0215,206.71
EST000199808,2025-03-29 20:00:00,ING0216,292.0
EST000199809,2025-03-29 20:00:00,ING0217,47.25
EST000199810,2025-03-29 20:00:00,ING0218,1.51
EST000199811,2025-03-29 20:00:00,ING0219,0.3
EST000199812,2025-03-29 20:00:00,ING0220,16.88
EST000199813,2025-03-29 20:00:00,ING0221,33.75
EST000199814,2025-03-29 20:00:00,ING0222,7.58
EST000199815,2025-03-29 20:00:00,ING0223,0.25
EST000199816,2025-03-29 20:00:00,ING0224,12.38
EST000199817,2025-03-29 20:00:00,ING0225,0.25
EST000199818,2025-03-29 20:00:00,ING0226,0.25
EST000199819,2025-03-29 20:00:00,ING0227,0.25
EST000199820,2025-03-29 20:00:00,ING0228,4.05
EST000199821,2025-03-29 20:00:00,ING0229,0.25
EST000199822,2025-03-29 20:00:00,ING0230,0.48
EST000199823,2025-03-29 20:00:00,ING0231,5.18
EST000199824,2025-03-29 20:00:00,ING0232,21.38
EST000199825,2025-03-29 20:00:00,ING0233,0.25
EST000199826,2025-03-29 20:00:00,ING0234,4.5
EST000199827,2025-03-29 20:00:00,ING0235,0.25
EST000199828,2025-03-29 20:00:00,ING0236,337.5
EST000199829,2025-03-29 20:00:00,ING0237,0.25
EST000199830,2025-03-29 20:00:00,ING0238,24.52
EST000199831,2025-03-29 20:00:00,ING0239,0.25
EST000199832,2025-03-29 20:00:00,ING0240,27.9
EST000199833,2025-03-29 20:00:00,ING0241,0.25
EST000199834,2025-03-29 20:00:00,ING0242,110.57
EST000199835,2025-03-29 20:00:00,ING0243,5.62
EST000199836,2025-03-29 20:00:00,ING0244,0.0
EST000199837,2025-03-30 20:00:00,ING0001,0.75
EST000199838,2025-03-30 20:00:00,ING0002,6.91
EST000199839,2025-03-30 20:00:00,ING0003,9.0
EST000199840,2025-03-30 20:00:00,ING0004,414.0
EST000199841,2025-03-30 20:00:00,ING0005,0.25
EST000199842,2025-03-30 20:00:00,ING0006,1.64
EST000199843,2025-03-30 20:00:00,ING0007,3.82
EST000199844,2025-03-30 20:00:00,ING0008,38.52
EST000199845,2025-03-30 20:00:00,ING0009,0.25
EST000199846,2025-03-30 20:00:00,ING0010,0.0
EST000199847,2025-03-30 20:00:00,ING0011,0.25
EST000199848,2025-03-30 20:00:00,ING0012,54.18
EST000199849,2025-03-30 20:00:00,ING0013,9.22
EST000199850,2025-03-30 20:00:00,ING0014,28.5
EST000199851,2025-03-30 20:00:00,ING0015,906.0
EST000199852,2025-03-30 20:00:00,ING0016,0.75
EST000199853,2025-03-30 20:00:00,ING0017,0.25
EST000199854,2025-03-30 20:00:00,ING0018,1.76
EST000199855,2025-03-30 20:00:00,ING0019,821.0
EST000199856,2025-03-30 20:00:00,ING0020,10.69
EST000199857,2025-03-30 20:00:00,ING0021,52.2
EST000199858,2025-03-30 20:00:00,ING0022,0.12
EST000199859,2025-03-30 20:00:00,ING0023,2190.0
EST000199860,2025-03-30 20:00:00,ING0024,0.25
EST000199861,2025-03-30 20:00:00,ING0025,54.0
EST000199862,2025-03-30 20:00:00,ING0026,9.45
EST000199863,2025-03-30 20:00:00,ING0027,12.15
EST000199864,2025-03-30 20:00:00,ING0028,59.26
EST000199865,2025-03-30 20:00:00,ING0029,20.25
EST000199866,2025-03-30 20:00:00,ING0030,28.35
EST000199867,2025-03-30 20:00:00,ING0031,0.25
EST000199868,2025-03-30 20:00:00,ING0032,123.05
EST000199869,2025-03-30 20:00:00,ING0033,9.79
EST000199870,2025-03-30 20:00:00,ING0034,5.4
EST000199871,2025-03-30 20:00:00,ING0035,18.0
EST000199872,2025-03-30 20:00:00,ING0036,0.25
EST000199873,2025-03-30 20:00:00,ING0037,6.75
EST000199874,2025-03-30 20:00:00,ING0038,9.0
EST000199875,2025-03-30 20:00:00,ING0039,0.25
EST000199876,2025-03-30 20:00:00,ING0040,14.51
EST000199877,2025-03-30 20:00:00,ING0041,0.0
EST000199878,2025-03-30 20:00:00,ING0042,2.03
EST000199879,2025-03-30 20:00:00,ING0043,0.0
EST000199880,2025-03-30 20:00:00,ING0044,0.25
EST000199881,2025-03-30 20:00:00,ING0045,109.35
EST000199882,2025-03-30 20:00:00,ING0046,0.25
EST000199883,2025-03-30 20:00:00,ING0047,0.25
EST000199884,2025-03-30 20:00:00,ING0048,18.68
EST000199885,2025-03-30 20:00:00,ING0049,53.32
EST000199886,2025-03-30 20:00:00,ING0050,0.25
EST000199887,2025-03-30 20:00:00,ING0051,0.75
EST000199888,2025-03-30 20:00:00,ING0052,177.0
EST000199889,2025-03-30 20:00:00,ING0053,0.25
EST000199890,2025-03-30 20:00:00,ING0054,0.25
EST000199891,2025-03-30 20:00:00,ING0055,0.25
EST000199892,2025-03-30 20:00:00,ING0056,45.0
EST000199893,2025-03-30 20:00:00,ING0057,720.0
EST000199894,2025-03-30 20:00:00,ING0058,0.0
EST000199895,2025-03-30 20:00:00,ING0059,6.08
EST000199896,2025-03-30 20:00:00,ING0060,60.75
EST000199897,2025-03-30 20:00:00,ING0061,35.97
EST000199898,2025-03-30 20:00:00,ING0062,13.5
EST000199899,2025-03-30 20:00:00,ING0063,41.85
EST000199900,2025-03-30 20:00:00,ING0064,0.25
EST000199901,2025-03-30 20:00:00,ING0065,0.25
EST000199902,2025-03-30 20:00:00,ING0066,284.54
EST000199903,2025-03-30 20:00:00,ING0067,0.0
EST000199904,2025-03-30 20:00:00,ING0068,0.25
EST000199905,2025-03-30 20:00:00,ING0069,0.34
EST000199906,2025-03-30 20:00:00,ING0070,186.0
EST000199907,2025-03-30 20:00:00,ING0071,62.44
EST000199908,2025-03-30 20:00:00,ING0072,0.0
EST000199909,2025-03-30 20:00:00,ING0073,0.25
EST000199910,2025-03-30 20:00:00,ING0074,0.0
EST000199911,2025-03-30 20:00:00,ING0075,0.04
EST000199912,2025-03-30 20:00:00,ING0076,135.0
EST000199913,2025-03-30 20:00:00,ING0077,13.5
EST000199914,2025-03-30 20:00:00,ING0078,15.75
EST000199915,2025-03-30 20:00:00,ING0079,82.18
EST000199916,2025-03-30 20:00:00,ING0080,11.48
EST000199917,2025-03-30 20:00:00,ING0081,0.48
EST000199918,2025-03-30 20:00:00,ING0082,0.3
EST000199919,2025-03-30 20:00:00,ING0083,8.44
EST000199920,2025-03-30 20:00:00,ING0084,116.1
EST000199921,2025-03-30 20:00:00,ING0085,0.25
EST000199922,2025-03-30 20:00:00,ING0086,684.0
EST000199923,2025-03-30 20:00:00,ING0087,9.0
EST000199924,2025-03-30 20:00:00,ING0088,172.1
EST000199925,2025-03-30 20:00:00,ING0089,72.0
EST000199926,2025-03-30 20:00:00,ING0090,22.5
EST000199927,2025-03-30 20:00:00,ING0091,41.4
EST000199928,2025-03-30 20:00:00,ING0092,53.84
EST000199929,2025-03-30 20:00:00,ING0093,13.72
EST000199930,2025-03-30 20:00:00,ING0094,25.2
EST000199931,2025-03-30 20:00:00,ING0095,0.3
EST000199932,2025-03-30 20:00:00,ING0096,10.46
EST000199933,2025-03-30 20:00:00,ING0097,0.25
EST000199934,2025-03-30 20:00:00,ING0098,0.75
EST000199935,2025-03-30 20:00:00,ING0099,0.25
EST000199936,2025-03-30 20:00:00,ING0100,0.25
EST000199937,2025-03-30 20:00:00,ING0101,0.0
EST000199938,2025-03-30 20:00:00,ING0102,0.0
EST000199939,2025-03-30 20:00:00,ING0103,0.25
EST000199940,2025-03-30 20:00:00,ING0104,7.76
EST000199941,2025-03-30 20:00:00,ING0105,0.04
EST000199942,2025-03-30 20:00:00,ING0106,7.76
EST000199943,2025-03-30 20:00:00,ING0107,6.08
EST000199944,2025-03-30 20:00:00,ING0108,0.25
EST000199945,2025-03-30 20:00:00,ING0109,0.0
EST000199946,2025-03-30 20:00:00,ING0110,16.2
EST000199947,2025-03-30 20:00:00,ING0111,20.25
EST000199948,2025-03-30 20:00:00,ING0112,0.25
EST000199949,2025-03-30 20:00:00,ING0113,0.0
EST000199950,2025-03-30 20:00:00,ING0114,0.25
EST000199951,2025-03-30 20:00:00,ING0115,6.08
EST000199952,2025-03-30 20:00:00,ING0116,4.05
EST000199953,2025-03-30 20:00:00,ING0117,0.75
EST000199954,2025-03-30 20:00:00,ING0118,0.25
EST000199955,2025-03-30 20:00:00,ING0119,9.18
EST000199956,2025-03-30 20:00:00,ING0120,53.78
EST000199957,2025-03-30 20:00:00,ING0121,8.1
EST000199958,2025-03-30 20:00:00,ING0122,84.51
EST000199959,2025-03-30 20:00:00,ING0123,17.89
EST000199960,2025-03-30 20:00:00,ING0124,4.05
EST000199961,2025-03-30 20:00:00,ING0125,0.25
EST000199962,2025-03-30 20:00:00,ING0126,0.4
EST000199963,2025-03-30 20:00:00,ING0127,0.25
EST000199964,2025-03-30 20:00:00,ING0128,21.38
EST000199965,2025-03-30 20:00:00,ING0129,7.76
EST000199966,2025-03-30 20:00:00,ING0130,0.25
EST000199967,2025-03-30 20:00:00,ING0131,6.08
EST000199968,2025-03-30 20:00:00,ING0132,0.06
EST000199969,2025-03-30 20:00:00,ING0133,0.0
EST000199970,2025-03-30 20:00:00,ING0134,0.25
EST000199971,2025-03-30 20:00:00,ING0135,0.75
EST000199972,2025-03-30 20:00:00,ING0136,0.75
EST000199973,2025-03-30 20:00:00,ING0137,0.25
EST000199974,2025-03-30 20:00:00,ING0138,0.25
EST000199975,2025-03-30 20:00:00,ING0139,21.38
EST000199976,2025-03-30 20:00:00,ING0140,3.15
EST000199977,2025-03-30 20:00:00,ING0141,2.59
EST000199978,2025-03-30 20:00:00,ING0142,39.38
EST000199979,2025-03-30 20:00:00,ING0143,19.69
EST000199980,2025-03-30 20:00:00,ING0144,17.99
EST000199981,2025-03-30 20:00:00,ING0145,0.25
EST000199982,2025-03-30 20:00:00,ING0146,0.75
EST000199983,2025-03-30 20:00:00,ING0147,0.0
EST000199984,2025-03-30 20:00:00,ING0148,0.75
EST000199985,2025-03-30 20:00:00,ING0149,0.25
EST000199986,2025-03-30 20:00:00,ING0150,0.0
EST000199987,2025-03-30 20:00:00,ING0151,0.25
EST000199988,2025-03-30 20:00:00,ING0152,0.05
EST000199989,2025-03-30 20:00:00,ING0153,0.25
EST000199990,2025-03-30 20:00:00,ING0154,52.65
EST000199991,2025-03-30 20:00:00,ING0155,14.06
EST000199992,2025-03-30 20:00:00,ING0156,0.25
EST000199993,2025-03-30 20:00:00,ING0157,42.19
EST000199994,2025-03-30 20:00:00,ING0158,0.0
EST000199995,2025-03-30 20:00:00,ING0159,2437.0
EST000199996,2025-03-30 20:00:00,ING0160,12.15
EST000199997,2025-03-30 20:00:00,ING0161,0.1
EST000199998,2025-03-30 20:00:00,ING0162,1500.0
EST000199999,2025-03-30 20:00:00,ING0163,3696.0
EST000200000,2025-03-30 20:00:00,ING0164,13.5
EST000200001,2025-03-30 20:00:00,ING0165,0.07
EST000200002,2025-03-30 20:00:00,ING0166,3.82
EST000200003,2025-03-30 20:00:00,ING0167,0.0
EST000200004,2025-03-30 20:00:00,ING0168,0.25
EST000200005,2025-03-30 20:00:00,ING0169,19.13
EST000200006,2025-03-30 20:00:00,ING0170,99.0
EST000200007,2025-03-30 20:00:00,ING0171,101.25
EST000200008,2025-03-30 20:00:00,ING0172,37.2
EST000200009,2025-03-30 20:00:00,ING0173,35.1
EST000200010,2025-03-30 20:00:00,ING0174,0.36
EST000200011,2025-03-30 20:00:00,ING0175,67.5
EST000200012,2025-03-30 20:00:00,ING0176,180.0
EST000200013,2025-03-30 20:00:00,ING0177,1012.0
EST000200014,2025-03-30 20:00:00,ING0178,844.0
EST000200015,2025-03-30 20:00:00,ING0179,420.0
EST000200016,2025-03-30 20:00:00,ING0180,169.0
EST000200017,2025-03-30 20:00:00,ING0181,10.12
EST000200018,2025-03-30 20:00:00,ING0182,48.71
EST000200019,2025-03-30 20:00:00,ING0183,4.95
EST000200020,2025-03-30 20:00:00,ING0184,30.9
EST000200021,2025-03-30 20:00:00,ING0185,731.0
EST000200022,2025-03-30 20:00:00,ING0186,24.98
EST000200023,2025-03-30 20:00:00,ING0187,8.44
EST000200024,2025-03-30 20:00:00,ING0188,202.0
EST000200025,2025-03-30 20:00:00,ING0189,0.04
EST000200026,2025-03-30 20:00:00,ING0190,33.75
EST000200027,2025-03-30 20:00:00,ING0191,106.88
EST000200028,2025-03-30 20:00:00,ING0192,285.0
EST000200029,2025-03-30 20:00:00,ING0193,9.52
EST000200030,2025-03-30 20:00:00,ING0194,2.03
EST000200031,2025-03-30 20:00:00,ING0195,2.25
EST000200032,2025-03-30 20:00:00,ING0196,32.15
EST000200033,2025-03-30 20:00:00,ING0197,236.25
EST000200034,2025-03-30 20:00:00,ING0198,43.2
EST000200035,2025-03-30 20:00:00,ING0199,0.0
EST000200036,2025-03-30 20:00:00,ING0200,19.38
EST000200037,2025-03-30 20:00:00,ING0201,0.25
EST000200038,2025-03-30 20:00:00,ING0202,101.25
EST000200039,2025-03-30 20:00:00,ING0203,23.62
EST000200040,2025-03-30 20:00:00,ING0204,3.38
EST000200041,2025-03-30 20:00:00,ING0205,4.5
EST000200042,2025-03-30 20:00:00,ING0206,283.5
EST000200043,2025-03-30 20:00:00,ING0207,30.0
EST000200044,2025-03-30 20:00:00,ING0208,450.0
EST000200045,2025-03-30 20:00:00,ING0209,1200.0
EST000200046,2025-03-30 20:00:00,ING0210,169.0
EST000200047,2025-03-30 20:00:00,ING0211,225.0
EST000200048,2025-03-30 20:00:00,ING0212,1.0
EST000200049,2025-03-30 20:00:00,ING0213,14.81
EST000200050,2025-03-30 20:00:00,ING0214,416.0
EST000200051,2025-03-30 20:00:00,ING0215,206.71
EST000200052,2025-03-30 20:00:00,ING0216,780.0
EST000200053,2025-03-30 20:00:00,ING0217,47.25
EST000200054,2025-03-30 20:00:00,ING0218,179.35
EST000200055,2025-03-30 20:00:00,ING0219,0.3
EST000200056,2025-03-30 20:00:00,ING0220,45.0
EST000200057,2025-03-30 20:00:00,ING0221,0.0
EST000200058,2025-03-30 20:00:00,ING0222,20.22
EST000200059,2025-03-30 20:00:00,ING0223,0.75
EST000200060,2025-03-30 20:00:00,ING0224,12.38
EST000200061,2025-03-30 20:00:00,ING0225,0.25
EST000200062,2025-03-30 20:00:00,ING0226,0.25
EST000200063,2025-03-30 20:00:00,ING0227,0.0
EST000200064,2025-03-30 20:00:00,ING0228,4.05
EST000200065,2025-03-30 20:00:00,ING0229,0.25
EST000200066,2025-03-30 20:00:00,ING0230,77.51
EST000200067,2025-03-30 20:00:00,ING0231,5.18
EST000200068,2025-03-30 20:00:00,ING0232,21.38
EST000200069,2025-03-30 20:00:00,ING0233,0.25
EST000200070,2025-03-30 20:00:00,ING0234,1.69
EST000200071,2025-03-30 20:00:00,ING0235,0.75
EST000200072,2025-03-30 20:00:00,ING0236,900.0
EST000200073,2025-03-30 20:00:00,ING0237,0.25
EST000200074,2025-03-30 20:00:00,ING0238,24.52
EST000200075,2025-03-30 20:00:00,ING0239,0.75
EST000200076,2025-03-30 20:00:00,ING0240,27.9
EST000200077,2025-03-30 20:00:00,ING0241,0.75
EST000200078,2025-03-30 20:00:00,ING0242,110.57
EST000200079,2025-03-30 20:00:00,ING0243,0.04
EST000200080,2025-03-30 20:00:00,ING0244,0.25
EST000200081,2025-03-31 20:00:00,ING0001,0.0
EST000200082,2025-03-31 20:00:00,ING0002,6.91
EST000200083,2025-03-31 20:00:00,ING0003,0.06
EST000200084,2025-03-31 20:00:00,ING0004,155.25
EST000200085,2025-03-31 20:00:00,ING0005,0.25
EST000200086,2025-03-31 20:00:00,ING0006,1.64
EST000200087,2025-03-31 20:00:00,ING0007,10.2
EST000200088,2025-03-31 20:00:00,ING0008,38.52
EST000200089,2025-03-31 20:00:00,ING0009,0.25
EST000200090,2025-03-31 20:00:00,ING0010,956.0
EST000200091,2025-03-31 20:00:00,ING0011,0.25
EST000200092,2025-03-31 20:00:00,ING0012,20.32
EST000200093,2025-03-31 20:00:00,ING0013,9.22
EST000200094,2025-03-31 20:00:00,ING0014,10.69
EST000200095,2025-03-31 20:00:00,ING0015,0.0
EST000200096,2025-03-31 20:00:00,ING0016,0.25
EST000200097,2025-03-31 20:00:00,ING0017,0.25
EST000200098,2025-03-31 20:00:00,ING0018,203.17
EST000200099,2025-03-31 20:00:00,ING0019,821.0
EST000200100,2025-03-31 20:00:00,ING0020,10.69
EST000200101,2025-03-31 20:00:00,ING0021,19.58
EST000200102,2025-03-31 20:00:00,ING0022,0.12
EST000200103,2025-03-31 20:00:00,ING0023,821.0
EST000200104,2025-03-31 20:00:00,ING0024,32.13
EST000200105,2025-03-31 20:00:00,ING0025,0.4
EST000200106,2025-03-31 20:00:00,ING0026,9.45
EST000200107,2025-03-31 20:00:00,ING0027,0.0
EST000200108,2025-03-31 20:00:00,ING0028,59.26
EST000200109,2025-03-31 20:00:00,ING0029,20.25
EST000200110,2025-03-31 20:00:00,ING0030,28.35
EST000200111,2025-03-31 20:00:00,ING0031,0.25
EST000200112,2025-03-31 20:00:00,ING0032,123.05
EST000200113,2025-03-31 20:00:00,ING0033,9.79
EST000200114,2025-03-31 20:00:00,ING0034,5.4
EST000200115,2025-03-31 20:00:00,ING0035,6.75
EST000200116,2025-03-31 20:00:00,ING0036,0.75
EST000200117,2025-03-31 20:00:00,ING0037,0.0
EST000200118,2025-03-31 20:00:00,ING0038,9.0
EST000200119,2025-03-31 20:00:00,ING0039,0.25
EST000200120,2025-03-31 20:00:00,ING0040,38.7
EST000200121,2025-03-31 20:00:00,ING0041,0.75
EST000200122,2025-03-31 20:00:00,ING0042,2.03
EST000200123,2025-03-31 20:00:00,ING0043,98.55
EST000200124,2025-03-31 20:00:00,ING0044,0.25
EST000200125,2025-03-31 20:00:00,ING0045,109.35
EST000200126,2025-03-31 20:00:00,ING0046,0.25
EST000200127,2025-03-31 20:00:00,ING0047,0.0
EST000200128,2025-03-31 20:00:00,ING0048,18.68
EST000200129,2025-03-31 20:00:00,ING0049,53.32
EST000200130,2025-03-31 20:00:00,ING0050,0.25
EST000200131,2025-03-31 20:00:00,ING0051,0.25
EST000200132,2025-03-31 20:00:00,ING0052,66.38
EST000200133,2025-03-31 20:00:00,ING0053,0.25
EST000200134,2025-03-31 20:00:00,ING0054,0.25
EST000200135,2025-03-31 20:00:00,ING0055,0.25
EST000200136,2025-03-31 20:00:00,ING0056,45.0
EST000200137,2025-03-31 20:00:00,ING0057,0.0
EST000200138,2025-03-31 20:00:00,ING0058,0.25
EST000200139,2025-03-31 20:00:00,ING0059,6.08
EST000200140,2025-03-31 20:00:00,ING0060,60.75
EST000200141,2025-03-31 20:00:00,ING0061,13.49
EST000200142,2025-03-31 20:00:00,ING0062,13.5
EST000200143,2025-03-31 20:00:00,ING0063,41.85
